RDO:;RDO NO. 34 - PACO - PANDACAN - STA. ANA;;;(FORMERLY RDO NO.  25  -  SOUTH MANILA);
TENORIO;FRANCISCO- F TORRES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  775 ZONE  84;;;;
CHROMIUM;ESTRADA-Z ROXAS;RR;2,200.00;;
CHROMIUM;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ESTRADA;RIVERA-ELORIAGA;RR;5,000.00;;
ESTRADA;RIVERA-ELORIAGA;CR;10,000.00;;
F TORRES;GONZALO-SANTOS;RR;5,000.00;;
F TORRES;GONZALO-SANTOS;CR;10,000.00;;
G SANTOS RIVERA;F TORRES-Z ROXAS;RR;3,100.00;;
MARINA;ESTRADA-Z ROXAS;RR;2,200.00;;
MARINA;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
RADIUM;ESTRADA-Z ROXAS;RR;2,200.00;;
RADIUM;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
RAYMUNDO;ESTRADA-Z ROXAS;RR;2,500.00;;
RAYMUNDO;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ZOBEL ROXAS AVE;GONZALO-SANTOS;RR;5,400.00;;
BARANGAY:;BARANGAY  776 ZONE  84;;;;
A ARELLANO;ESTRADA-Z ROXAS;RR;2,200.00;;
A ARELLANO;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ESTRADA;A ARELLANO-PASIG LIE;RR;5,000.00;;
ESTRADA;A ARELLANO-PASIG LIE;CR;10,000.00;;
F TORRES;A ARELLANO-PASIG LIE;RR;5,000.00;;
F TORRES;A ARELLANO-PASIG LIE;CR;10,000.00;;
PASIG LINE;ESTRADA-Z ROXAS;RR;2,200.00;;
PASIG LINE;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ZOBEL ROXAS AVENUE;A ARELLANO-PASIG LIE;RR;5,400.00;;
ZOBEL ROXAS AVENUE;A ARELLANO-PASIG LIE;RR;2,200.00;;
ZOBEL ROXAS AVENUE;A ARELLANO-PASIG LIE;CR;10,000.00;;
ZOBEL ROXAS AVENUE;A ARELLANO-PASIG LIE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  777 ZONE  84;;;;
CONG A FRANCISCO;ELORIAGA-PASIG LINE;RR;5,000.00;;
CONG A FRANCISCO;ELORIAGA-PASIG LINE;CR;10,000.00;;
ELORIAGA;CONG A FRANCISCO;RR;2,700.00;;
F TORRES;ELORIAGA-PASIG LINE;RR;5,000.00;;
F TORRES;ELORIAGA-PASIG LINE;CR;10,000.00;;
PASIG LINE;CONG A FRANCISCO;RR;2,200.00;;
A ARELLANO;CONG A FRANCISCO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
IRIDIUM;CONG A FRANCISCO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  778 ZONE  85;;;;
A ARELLANO;ESTRADA-Z ROXAS;RR;2,200.00;;
ELORIAGA;ESTRADA-Z ROXAS;RR;2,700.00;;
ESTRADA;ELORIAGA-A ARELLANO;RR;5,000.00;;
ESTRADA;ELORIAGA-A ARELLANO;CR;10,000.00;;
IRIDIUM;ESTRADA-Z ROXAS;RR;2,200.00;;
ZOBEL ROXAS AVENUE;ELORIAGA-A ARELLANO;RR;5,400.00;;
ALL OTHER STREETS;ELORIAGA-A ARELLANO;RR;2,200.00;;
ALL OTHER STREETS;ELORIAGA-A ARELLANO;CR;10,000.00;;
BARANGAY:;BARANGAY  779 ZONE  85;;;;
ELORIAGA;F TORRES-ESTRADA;RR;2,700.00;;
ESTRADA;ELORIAGA-A ARELLANO;RR;5,000.00;;
ESTRADA;ELORIAGA-A ARELLANO;CR;10,000.00;;
F TORRES;ELORIAGA-A ARELLANO;RR;5,000.00;;
F TORRES;ELORIAGA-A ARELLANO;CR;10,000.00;;
A ARELLANO;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
IRIDIUM;F TORRES-ESTRADA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  780 ZONE  85;;;;
F TORRES;PASIG LINE-TEJERON;RR;5,000.00;;
F TORRES;PASIG LINE-TEJERON;CR;10,000.00;;
PASIG LINE;END-F TORRES;RR;2,200.00;;
TEJERON;END-F TORRES;RR;4,500.00;;
DRAGON;END-F TORRES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
LIWAYWAY;END-F TORRES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
SAN ANDRES EXTN;PASIG LINE-F TORRES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;PASIG LINE-F TORRES;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;PASIG LINE-F TORRES;RR;2,200.00;;
ALL OTHER STREETS;PASIG LINE-F TORRES;CR;10,000.00;;
BARANGAY:;BARANGAY  781 ZONE  85;;;;
CONG A FRANCISCO;"PASIG L;INE-TEJERON";RR;5,000.00;;
CONG A FRANCISCO;"PASIG L;INE-TEJERON";CR;10,000.00;;
PASIG LINE;CONG FRANCISCO-END;RR;2,200.00;;
TEJERON;CONG FRANCISCO-END;RR;4,500.00;;
DRAGON;CONG FRANCISCO-END;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
LIWAYWAY;CONG FRANCISCO-END;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  782 ZONE  85;;;;
F TORRES;PASIG LINE-TEJERON;RR;5,000.00;;
F TORRES;PASIG LINE-TEJERON;CR;10,000.00;;
GARRIDO;PASIG LINE-TEJERON;RR;2,200.00;;
LIWAYWAY;F TORRES-GARRIDO;RR;2,200.00;;
MABUHAY;PASIG LINE-TEJERON;RR;2,200.00;;
PASIG LINE;F TORRES-GARRIDO;RR;2,200.00;;
REVELIN;PASIG LINE-TEJERON;RR;2,200.00;;
SAN ANDRES EXTN;F TORRES-GARRIDO;RR;3,200.00;;
SILAHIS;PASIG LINE-LIWAYWAY;RR;2,200.00;;
TEJERON;F TORRES-GARRIDO;RR;4,500.00;;
ZAMORA EXTN;PASIG LINE-TEJERON;RR;2,200.00;;
BARANGAY:;BARANGAY  783 ZONE  85;;;;
GARRIDO;PASIG LINE-TEJERON;RR;2,200.00;;
HIWAGA;GARRIDO-SAMPAGUITA;RR;2,200.00;;
LIGAYA;PASIG LINE-LIWAYWAY;RR;2,200.00;;
MILAGROSA;PASIG LINE-LIWAYWAY;RR;2,200.00;;
PASIG LINE;GARRIDO-Z ROXAS;RR;2,200.00;;
SAMPAGUITA;LIGAYA;RR;2,200.00;;
TEJERON;GARRIDO-Z ROXAS;RR;4,500.00;;
ZOBEL ROXAS AVENUE;PASIG LINE-TEJERON;RR;5,400.00;;
LIWAYWAY;SAMPAGUITA-Z ROXAS;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  784 ZONE  86;;;;
CHROMIUM;FRANCISCO-GALLINA;RR;2,200.00;;
CONG A FRANCISCO;CHROMIUM-ROAD 15;RR;5,000.00;;
CONG A FRANCISCO;CHROMIUM-ROAD 15;CR;10,000.00;;
ROAD 2;ROAD 7-ROAD 15;RR;1,900.00;;
ROAD 3;ROAD 7-ROAD 15;RR;1,900.00;;
ROAD 4;ROAD 7-ROAD 15;RR;1,900.00;;
ROAD 5;ROAD 7-ROAD 15;RR;1,900.00;;
ROAD 6;DIAMANTE-ROAD 15;RR;1,900.00;;
ROAD 7;ROAD 2-ROAD 17;RR;1,900.00;;
ROAD 15;ROAD 6-CONG A FRANCISCO;RR;1,900.00;;
ROAD 17;GALLINA-GRAMANTE;RR;1,900.00;;
BARANGAY:;BARANGAY  785 ZONE  86;;;;
CHROMIUM;GALLINA-FRANCISCO;RR;2,200.00;;
CONG A FRANCISCO;MARINA-CHROMIUM;RR;5,000.00;;
CONG A FRANCISCO;MARINA-CHROMIUM;CR;10,000.00;;
RADIUM;END-CONG A FRANCISCO;RR;2,200.00;;
BARANGAY:;BARANGAY  786 ZONE  86;;;;
CONG A FRANCISCO;G S RIVERA-MARINA;RR;5,000.00;;
CONG A FRANCISCO;G S RIVERA-MARINA;CR;10,000.00;;
GONZALO S RIVERA;GALLINA-FRANCISCO;RR;3,100.00;;
JADE;FRANCISCO-MARINA;RR;2,200.00;;
MARINA;GALLINA-FRANCISCO;RR;2,200.00;;
BARANGAY:;BARANGAY  787 ZONE  86;;;;
CONG A FRANCISCO;ROAD 16-ORO A;RR;5,000.00;;
CONG A FRANCISCO;ROAD 16-ORO A;CR;10,000.00;;
ROAD 9;DIAMANTE-ROAD 14;RR;1,900.00;;
ROAD 10;ROAD 14-ROAD 11;RR;1,900.00;;
ROAD 11;ROAD 10-ROAD 13;RR;1,900.00;;
ROAD 12;ROAD 11-ROAD 16;RR;1,900.00;;
ROAD 13;ROAD 6-ROAD 10;RR;1,900.00;;
ROAD 14;FRANCISCO-ROAD 6;RR;1,900.00;;
ROAD 15;ROAD 13-FRANCISCO;RR;1,900.00;;
ROAD 16;;RR;1,900.00;;
BARANGAY:;BARANGAY  788 ZONE  86;;;;
ROAD 6;EST GALLINA-ROAD 14;RR;1,900.00;;
ROAD 9;ROAD 6-ROAD 14;RR;1,900.00;;
ROAD 14;EST GALLINA-ROAD 6;RR;1,900.00;;
BARANGAY:;BARANGAY  789 ZONE  86;;;;
ROAD 10;EST GALLINA-ROAD 11;RR;1,900.00;;
ROAD 13;ROAD 10-ROAD 15;RR;1,900.00;;
ROAD 14;ROAD 9-ROAD 15;RR;1,900.00;;
ROAD 15;PASIG LINE-ROAD 15;RR;1,900.00;;
BARANGAY:;BARANGAY  790 ZONE  86;;;;
A ARELLANO;DIAMANTE EXT-F TORRES;RR;2,200.00;;
CONG A FRANCISCO;IRIDIUM-ORO A;RR;5,000.00;;
CONG A FRANCISCO;IRIDIUM-ORO A;CR;10,000.00;;
ELORIAGA;END-CONG A FRANCISCO;RR;2,200.00;;
F TORRES;IRIDIUM-A ARELLANO;RR;5,000.00;;
F TORRES;IRIDIUM-A ARELLANO;CR;10,000.00;;
IRIDIUM;TORRES-FRANCISCO;RR;2,200.00;;
ORO B;TORRES-FRANCISCO;RR;2,200.00;;
ROAD 16;ROAD 3-ROAD 13;RR;1,900.00;;
BARANGAY:;BARANGAY  791 ZONE  86;;;;
A ARELLANO;TORRES-DIAMANTE EXT;RR;2,200.00;;
CONG A FRANCISCO;DIAMANTE-PASIG LINE;RR;5,000.00;;
CONG A FRANCISCO;DIAMANTE-PASIG LINE;RR;10,000.00;;
DIAMANTE EXT;DIAMANTE-PASIG LINE;RR;2,200.00;;
F TORRES;IRIDIUM-ARELLANO;RR;5,000.00;;
F TORRES;IRIDIUM-ARELLANO;RR;10,000.00;;
IRIDIUM;F TORRES-FRANCISCO;RR;2,200.00;;
ALL OTHER STREETS;TORRES-DIAMANTE EXT;RR;2,200.00;;
ALL OTHER STREETS;TORRES-DIAMANTE EXT;CR;10,000.00;;
BARANGAY:;BARANGAY  792 ZONE  86;;;;
CONG A FRANCISCO;TEJERON-PASIG LINE;RR;5,000.00;;
CONG A FRANCISCO;TEJERON-PASIG LINE;CR;10,000.00;;
DRAGON;P GIL-CONG FRANCISCO;RR;2,200.00;;
EDEN;P GIL-DAGONOY;RR;2,200.00;;
LIWAYWAY;FRANCISCO-DRAGON;RR;2,200.00;;
P GIL;PASIG LINE-EDEN;RR;10,000.00;;
P GIL;PASIG LINE-EDEN;RR;20,000.00;;
PASIG LINE;P GIL-CONG FRANCISCO;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;10,000.00;;
BARANGAY:;BARANGAY  793 ZONE  86;;;;
LIWAYWAY;END-SUTER;RR;2,200.00;;
P GIL;EDEN-DR. M CARREON;RR;10,000.00;;
P GIL;EDEN-DR. M CARREON;CR;20,000.00;;
TEJERON;DR. M CARREON-SUTER;RR;3,400.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  794 ZONE  87;;;;
DIAMANTE;CONCHA-G.S. RIVERA;RR;2,200.00;;
GONZALO S. RIVERA;GALLINA-DIAMANTE;RR;3,050.00;;
CONCHA;GALLINA-DIAMANTE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  795 ZONE  87;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  796 ZONE  87;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  797 ZONE  87;;;;
DIAMANTE;TOPACIO-CONCHA;RR;2,200.00;;
ROAD 4;TOPACIO-CONCHA;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ROAD 4;ROAD 4-DIAMANTE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  798 ZONE  87;;;;
AVIADORES;RAILROAD-EST GALINA;RR;2,200.00;;
ALABASTRO;CRISOLITA-TOPACIO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
CORAL;CRISOLITA-TOPACIO;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
DE PINIDO;CRISOLITA-TOPACIO;RR;2,200.00;;
DIAMANTE;TOPACIO-RAILROAD;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
NAKAR;TOPACIO-RAILROAD;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
RUBI;TOPACIO-RAILROAD;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
TOPACIO;DE PINIDO-DIAMANTE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ZAPIRO;DE PINIDO-DIAMANTE;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  799 ZONE  87;;;;
AVIADORES;RAILROAD-END;RR;2,200.00;;
AVIADORES;RAILROAD-END;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
DEPINIDO;NAKAR-RAILROAD;RR;2,200.00;;
ALL OTHER STREETS;END-EST DE GALINA;RR;2,200.00;;
BARANGAY:;BARANGAY  800 ZONE  87;;;;
ALL STREETS;;RR;1,500.00;;
BARANGAY:;BARANGAY  801 ZONE  87;;;;
CONCHA;DIAMANTE-FRANCISCO;RR;2,200.00;;
CONG A FRANCISCO;CRISOLITA-G S RIVERA;RR;5,000.00;;
CONG A FRANCISCO;CRISOLITA-G S RIVERA;RR;10,000.00;;
CRISOLITA;DIAMANTE-FRANCISCO;RR;2,200.00;;
DIAMANTE;CRISOLITA-G S RIVERA;RR;2,200.00;;
GONZALO S RIVERA;DIAMANTE-FRANCISCO;RR;3,050.00;;
GRANATE;DIAMANTE-FRANCISCO;RR;2,200.00;;
JADE;CRISOLITA-G S RIVERA;RR;2,200.00;;
BARANGAY:;BARANGAY  802 ZONE  87;;;;
CONG A FRANCISCO;ZAPIRO-CRISOLITA;RR;5,000.00;;
CONG A FRANCISCO;ZAPIRO-CRISOLITA;CR;10,000.00;;
CRISOLITA;DIAMANTE-FRANCISCO;RR;2,200.00;;
DIAMANTE;ZAPIRO-CRISOLITA;RR;2,200.00;;
JADE;TOPACIO-CRISOLITA;RR;2,200.00;;
ZAPIRO;DIAMANTE-FRANCISCO;RR;2,200.00;;
BARANGAY:;BARANGAY  803 ZONE  87;;;;
AMATISTA;DIAMANTE-FRANCISCO;RR;3,200.00;;
CONG A FRANCISCO;RAILROAD-ZAPIRO;RR;5,000.00;;
CONG A FRANCISCO;RAILROAD-ZAPIRO;CR;10,000.00;;
CORAL;DIAMANTE-FRANCISCO;RR;2,200.00;;
DIAMANTE;RAILROAD-ZAPIRO;RR;2,200.00;;
NAKAR;DIAMANTE-FRANCISCO;RR;2,200.00;;
RUBI;DIAMANTE-FRANCISCO;RR;2,200.00;;
SAN ANDRES;RAILROAD-FRANCISCO;RR;5,000.00;;
SAN ANDRES;RAILROAD-FRANCISCO;CR;10,000.00;;
SAN ANDRES;RAILROAD-FRANCISCO;RC;13,700.00;;
SOUTH EXPRESSWAY;DIAMANTE-FRANCISCO;RR;5,000.00;;
SOUTH EXPRESSWAY;DIAMANTE-FRANCISCO;CR;10,000.00;;
ZAPIRO;DIAMANTE-FRANCISCO;RR;2,200.00;;
BARANGAY:;BARANGAY  804 ZONE  87;;;;
CONCHA;FRANCISCO-F TORRES;RR;2,200.00;;
CONG A FRANCISCO;CRISOLITA-G S RIVERA;RR;5,000.00;;
CONG A FRANCISCO;CRISOLITA-G S RIVERA;CR;10,000.00;;
CRISOLITA;FRANCISCO-F TORRES;RR;2,200.00;;
F TORRES;CRISOLITA-G S RIVERA;RR;5,000.00;;
F TORRES;CRISOLITA-G S RIVERA;CR;10,000.00;;
GONZALO S RIVERA;FRANCISCO-F TORRES;RR;3,150.00;;
GRANATE;FRANCISCO-F TORRES;RR;2,200.00;;
BARANGAY:;BARANGAY  805 ZONE  87;;;;
ALABASTRO;FRANCISCO-F TORRES;RR;2,200.00;;
CONG A FRANCISCO;ALABASTRO-CRISOLITA;RR;5,000.00;;
CONG A FRANCISCO;ALABASTRO-CRISOLITA;CR;10,000.00;;
CRISOLITA;FRANCISCO-F TORRES;RR;2,200.00;;
F TORRES;ALABASTRO-CRISOLITA;RR;5,000.00;;
F TORRES;ALABASTRO-CRISOLITA;CR;10,000.00;;
TOPACIO;FRANCISCO-F TORRES;RR;2,200.00;;
BARANGAY:;BARANGAY  806 ZONE  87;;;;
ALABASTRO;FRANCISCO-F TORRES;RR;2,200.00;;
AMATISTA;FRANCISCO-F TORRES;RR;3,200.00;;
CONG A FRANCISCO;AMATISTA-ALABASTRO;RR;5,000.00;;
CONG A FRANCISCO;AMATISTA-ALABASTRO;CR;10,000.00;;
CORAL;FRANCISCO-F TORRES;RR;2,200.00;;
F TORRES;AMATISTA-ALABASTRO;RR;5,000.00;;
F TORRES;AMATISTA-ALABASTRO;CR;10,000.00;;
NAKAR;FRANCISCO-F TORRES;RR;2,500.00;;
RUBI;FRANCISCO-F TORRES;RR;2,200.00;;
ZAPIRO;FRANCISCO-F TORRES;RR;2,200.00;;
BARANGAY:;BARANGAY  807 ZONE  87;;;;
AMATISTA;FRANCISCO-F TORRES;RR;3,200.00;;
CONG A FRANCISCO;RAILROAD-AMATISTA;RR;5,000.00;;
CONG A FRANCISCO;RAILROAD-AMATISTA;CR;10,000.00;;
ESMERALDA;FRANCISCO-F TORRES;RR;2,200.00;;
F TORRES;RAILROAD-AMATISTA;RR;5,000.00;;
F TORRES;RAILROAD-AMATISTA;CR;10,000.00;;
OPALO;FRANCISCO-F TORRES;RR;2,500.00;;
SOUTH SUPERHIGHWAY;FRANCISCO-F TORRES;RR;5,000.00;;
SOUTH SUPERHIGHWAY;FRANCISCO-F TORRES;CR;10,000.00;;
BARANGAY:;BARANGAY  808 ZONE  88;;;;
MAIN;1ST STREET-4TH STREET;RR;2,200.00;;
1ST STREET;6TH STREET-MAIN;RR;2,200.00;;
2ND STREET;6TH STREET-MAIN;RR;2,200.00;;
3RD STREET;6TH STREET-MAIN;RR;2,200.00;;
4TH STREET;6TH STREET-MAIN;RR;2,200.00;;
5TH STREET;1ST STREET-4TH STREET;RR;2,200.00;;
6TH STREET;1ST STREET-4TH STREET;RR;2,200.00;;
BARANGAY:;BARANGAY  809 ZONE  88;;;;
AVIADORES;8TH STREET-6TH STREET;RR;2,200.00;;
LANORIA;18TH STREET--MAIN;RR;2,850.00;;
MAIN;4TH STREET-P GIL;RR;2,850.00;;
4TH STREET;6TH STREET-MAIN;RR;2,200.00;;
5TH STREET;4TH STREET-LANORIA;RR;2,200.00;;
6TH STREET;4TH STREET-MAIN;RR;2,200.00;;
7TH STREET;AVIADORES-NEPTUNO;RR;2,200.00;;
8TH STREET;NEPTUNO-AVIADORES;RR;2,200.00;;
BARANGAY:;BARANGAY  810 ZONE  88;;;;
AVIADORES;EST GALINA-8TH STREET;RR;2,200.00;;
4TH STREET;6TH STREET-8TH STREET;RR;2,200.00;;
6TH STREET;RAILROAD-4TH STREET;RR;2,200.00;;
8TH STREET;4TH STREET-NEPTUNO;RR;2,200.00;;
BARANGAY:;BARANGAY  811 ZONE  88;;;;
P GIL;RAILROAD-MAIN;RR;10,000.00;;
P GIL;RAILROAD-MAIN;CR;20,000.00;;
BARANGAY:;BARANGAY  812 ZONE  88;;;;
GONZALO S. RIVERA;P GIL-EST DE GALLINA;RR;3,050.00;;
MANGAHAN;7TH STREET-1ST STREET;RR;2,200.00;;
P GIL;G S RIVERA-GALLINA;RR;10,000.00;;
P GIL;G S RIVERA-GALLINA;CR;20,000.00;;
ROAD 17;P GIL-EST DE GALLINA;RR;2,200.00;;
ROAD 19;MANGAHAN-SATURNO;RR;2,200.00;;
SATURNO;ROAD 17-G S RIVERA;RR;2,200.00;;
7TH STREET;G S RIVERA-ROAD 19;RR;2,200.00;;
BARANGAY:;BARANGAY  813 ZONE  88;;;;
GONZALO S RIVERA;P GIL-EST DE GALLINA;RR;3,000.00;;
LANORIA;MAIN-1ST STREET;RR;2,850.00;;
P GIL;MAIN-G S RIVERA;RR;10,000.00;;
P GIL;MAIN-G S RIVERA;CR;20,000.00;;
7TH STREET;NEPTUNO-G S RIVERA;RR;2,200.00;;
BARANGAY:;BARANGAY  814 ZONE  88;;;;
FABIE;P GIL-SAN VICENTE;RR;2,200.00;;
P GIL;RAILROAD-A ISIP;RR;10,000.00;;
P GIL;RAILROAD-A ISIP;CR;20,000.00;;
SAN VICENTE;RAILROAD-A ISIP;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
ALL OTHER STREETS;;CR;20,000.00;;
BARANGAY:;BARANGAY  815 ZONE  88;;;;
ALL STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  816 ZONE  88;;;;
CONCEPCION;P GIL-CONCEPCION COLLEGE;RR;2,200.00;;
LA PURISIMA;P GIL-CONCEPCION COLLEGE;RR;2,200.00;;
SAN VICENTE;RAILROAD-P GIL;RR;2,200.00;;
SOUTH SUPERHIGHWAY;SAN VICENTE-PANDACAN;RR;5,000.00;;
SOUTH SUPERHIGHWAY;SAN VICENTE-PANDACAN;CR;10,000.00;;
BARANGAY:;BARANGAY  817 ZONE  88;;;;
ANTONIO ISIP;P GIL-SAN VICENTE;RR;2,200.00;;
P GIL;SAN VICENTE-A ISIP;RR;10,000.00;;
P GIL;SAN VICENTE-A ISIP;CR;20,000.00;;
SAN VICENTE;A ISIP-P GIL;RR;2,200.00;;
BARANGAY:;BARANGAY  818 ZONE  88;;;;
ALL STREETS;;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
BARANGAY:;BARANGAY  819 ZONE  88;;;;
P GIL;STA MARIA-DE GALLINA;RR;2,200.00;;
P GIL;PURISIMA-STA MARIA;RR;10,000.00;;
STA MARIA;PURISIMA-STA MARIA;CR;20,000.00;;
ALL OTHER STREETS;P GIL-END;RR;2,200.00;;
BARANGAY:;BARANGAY  820 ZONE  88;;;;
LA PURISIMA;P GIL-END;RR;2,200.00;;
P GIL;PURISIMA-STA MARIA;RR;10,000.00;;
P GIL;PURISIMA-STA MARIA;CR;20,000.00;;
STA MARIA;P GIL-END;RR;2,200.00;;
BARANGAY:;BARANGAY  821 ZONE  89;;;;
ALL STREETS;;RR;2,200.00;;
ALL STREETS;;I;2,900.00;;
BARANGAY:;BARANGAY  822 ZONE  89;;;;
BURGOS;;RR;2,500.00;;
GOMEZ;;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  823 ZONE  89;;;;
P QUIRINO AVE;END-EST DE PANDACAN;CR;12,000.00;;
BARANGAY:;BARANGAY  824 ZONE  89;;;;
P QUIRINO AVE;END-PLAZE DILAO;CR;12,000.00;;
ALL OTHER STREETS;;CR;12,000.00;;
BARANGAY:;BARANGAY  825 ZONE  89;;;;
P QUIRINO AVE;END-EST DE PANDACAN;CR;12,000.00;;
BARANGAY:;BARANGAY  826 ZONE  89;;;;
BURGOS;END-ZAMORA;RR;2,500.00;;
ZAMORA;BURGOS-EST DE PANDACAN;RR;3,050.00;;
ZAMORA;BURGOS-EST DE PANDACAN;RC;20,000.00;;
ALL OTHER STREETS;;RR;2,500.00;;
ALL OTHER STREETS;;RC;20,000.00;;
BARANGAY:;BARANGAY  827 ZONE  89;;;;
P QUIRINO AVE;PENAFRANCIA-ROTONDA;CR;12,000.00;;
PAZ-M. GUAZON;P QUIRINO-PANDACAN;RR;6,000.00;;
PAZ-M. GUAZON;P QUIRINO-PANDACAN;CR;12,000.00;;
PENAFRANCIA;CONCORDIA-P QUIRINO;RR;2,500.00;;
BARANGAY:;BARANGAY  828 ZONE  89;;;;
BURGOS;END-EST DE CONCORDIA;RR;2,500.00;;
ALL OTHER STREETS;;RR;2,500.00;;
BARANGAY:;BARANGAY  829 ZONE  90;;;;
CRISTOBAL;P QUIRINO-PASIG LINE;RR;3,300.00;;
MENDIOLA EXTENSION;P QUIRINO-PASIG LINE;RR;2,300.00;;
PAZ-MENDOZA GUAZON;P QUIRINO-MENDIOLA;RR;6,000.00;;
PAZ-MENDOZA GUAZON;P QUIRINO-MENDIOLA;CR;12,000.00;;
SANCIANGCO;PAZ-M GUAZON;RR;2,300.00;;
ALL OTHER STREETS;;RR;2,300.00;;
ALL OTHER STREETS;;CR;12,000.00;;
BARANGAY:;BARANGAY  830 ZONE  90;;;;
MALACANANG;;GL;0.00;GOVERNMENT LAND;
PRES SECURITY COMPOUND;;GL;0.00;GOVERNMENT LAND;
BARANGAY:;BARANGAY  831 ZONE  90;;;;
D EUGENIO;END-EST DE CONCORDIA;RR;2,500.00;;
LUCIO GUZON;P M GUAZON-PANDACAN;RR;2,200.00;;
MENDIOLA EXT;P M GUAZON-PANDACAN;RR;2,500.00;;
MENDOZA;P M GUAZON-PANDACAN;RR;2,200.00;;
PAZ M. GUAZON;CONCORDIA-MENDIOLA;RR;6,000.00;;
PAZ M. GUAZON;CONCORDIA-MENDIOLA;CR;12,000.00;;
REMEDIOS ROAD;P M GUAZON-PANDACAN;RR;2,200.00;;
BARANGAY:;BARANGAY  832 ZONE  90;;;;
ENLISTED MEN HOUSING;;GL;0.00;GOVERNMENT LAND;
GIRL SCOUT OF THE PHIL.;;GL;0.00;GOVERNMENT LAND;
BARANGAY:;BARANGAY  833 ZONE  91;;;;
CEMENTERAS;;RR;2,200.00;;
PANDACAN;;RR;2,500.00;;
PNR ROUTE;;RR;2,200.00;;
TALONDON;BALAGTAS-CEMENTERAS;RR;2,200.00;;
ALL OTHER STREETS;;RR;2,200.00;;
BARANGAY:;BARANGAY  834 ZONE  91;;;;
BALAGTAS;PANDACAN-END;RR;2,200.00;;
JESUS;PANDACAN-PALUMPONG;RR;2,500.00;;
JESUS;PANDACAN-PALUMPONG;CR;5,300.00;;
JESUS;PANDACAN-PALUMPONG;I;4,400.00;;
JESUS;END-JESUS;RR;2,500.00;;
BARANGAY:;BARANGAY  835 ZONE  91;;;;
BEATA;PALUMPONG-RAILROAD;RR;2,400.00;;
JESUS;PALUMPONG-RAILROAD;RR;2,500.00;;
JESUS;PALUMPONG-RAILROAD;CR;5,300.00;;
JESUS;PALUMPONG-RAILROAD;I;4,400.00;;
PALUMPONG;JESUS-BEATA;RR;2,500.00;;
PETRON DEPOT;JESUS-BEATA;I;3,800.00;;
BARANGAY:;BARANGAY  836 ZONE  91;;;;
